Timestamp,ID,X,Y,dx,dy
2,73,-0.173,15.242,0.0,-0.057
3,73,-0.173,15.203,0.0,-0.039
4,73,-0.25,15.03,-0.077,-0.173
5,73,-0.403,14.685,-0.153,-0.345
6,73,-0.557,14.339,-0.154,-0.346
7,73,-0.691,13.994,-0.134,-0.345
8,73,-0.845,13.725,-0.154,-0.269
9,73,-0.998,13.38,-0.153,-0.345
10,73,-1.152,13.034,-0.154,-0.346
11,73,-1.229,12.785,-0.077,-0.249
12,73,-1.305,12.42,-0.076,-0.365
13,73,-1.382,12.074,-0.077,-0.346
14,73,-1.459,11.825,-0.077,-0.249
15,73,-1.536,11.479,-0.077,-0.346
16,73,-1.612,11.21,-0.076,-0.269
17,73,-1.689,10.865,-0.077,-0.345
18,73,-1.689,10.596,0.0,-0.269
19,73,-1.689,10.327,0.0,-0.269
20,73,-1.689,10.078,0.0,-0.249
1,93,-18.467,5.298,0.0,0.0
2,93,-18.927,5.816,-0.46,0.518
3,93,-19.311,6.335,-0.384,0.519
4,93,-19.542,6.815,-0.231,0.48
5,93,-19.772,7.352,-0.23,0.537
6,93,-19.983,7.851,-0.211,0.499
7,93,-20.213,8.369,-0.23,0.518
8,93,-20.405,8.907,-0.192,0.538
9,93,-20.636,9.464,-0.231,0.557
10,93,-20.943,10.078,-0.307,0.614
11,93,-21.212,10.769,-0.269,0.691
12,93,-21.5,11.383,-0.288,0.614
13,93,-21.73,12.074,-0.23,0.691
14,93,-22.037,12.612,-0.307,0.538
15,93,-22.267,13.111,-0.23,0.499
16,93,-22.575,13.725,-0.308,0.614
17,93,-22.805,14.263,-0.23,0.538
18,93,-23.035,14.877,-0.23,0.614
19,93,-23.17,15.472,-0.135,0.595
20,93,-23.246,16.067,-0.076,0.595
1,97,-10.385,13.092,0.0,0.0
2,97,-10.731,13.437,-0.346,0.345
3,97,-11.134,13.783,-0.403,0.346
4,97,-11.479,14.128,-0.345,0.345
5,97,-11.902,14.435,-0.423,0.307
6,97,-12.247,14.781,-0.345,0.346
7,97,-12.689,15.203,-0.442,0.422
8,97,-13.072,15.645,-0.383,0.442
9,97,-13.533,16.086,-0.461,0.441
10,97,-13.917,16.509,-0.384,0.423
11,97,-14.301,16.777,-0.384,0.268
12,97,-14.666,17.123,-0.365,0.346
13,97,-15.05,17.392,-0.384,0.269
14,97,-15.434,17.737,-0.384,0.345
15,97,-15.818,18.255,-0.384,0.518
16,97,-16.182,18.774,-0.364,0.519
17,97,-16.566,19.311,-0.384,0.537
18,97,-16.873,19.657,-0.307,0.346
19,97,-17.18,19.906,-0.307,0.249
20,97,-17.488,20.079,-0.308,0.173
1,121,-4.377,18.332,0.0,0.0
2,121,-4.223,18.332,0.154,0.0
3,121,-4.089,18.255,0.134,-0.077
4,121,-3.935,18.179,0.154,-0.076
5,121,-3.782,18.083,0.153,-0.096
6,121,-3.628,17.987,0.154,-0.096
7,121,-3.474,17.91,0.154,-0.077
8,121,-3.321,17.833,0.153,-0.077
9,121,-3.167,17.833,0.154,0.0
10,121,-3.014,17.737,0.153,-0.096
11,121,-2.86,17.641,0.154,-0.096
12,121,-2.707,17.564,0.153,-0.077
13,121,-2.63,17.468,0.077,-0.096
14,121,-2.63,17.392,0.0,-0.076
15,121,-2.63,17.296,0.0,-0.096
16,121,-2.63,17.123,0.0,-0.173
17,121,-2.63,17.027,0.0,-0.096
18,121,-2.63,16.95,0.0,-0.077
19,121,-2.687,16.509,-0.057,-0.441
20,121,-2.649,16.432,0.038,-0.077
1,125,-12.593,17.699,0.0,0.0
2,125,-12.593,17.699,0.0,0.0
3,125,-12.593,17.699,0.0,0.0
4,125,-12.593,17.699,0.0,0.0
5,125,-12.593,17.699,0.0,0.0
6,125,-12.593,17.699,0.0,0.0
7,125,-12.631,17.603,-0.038,-0.096
8,125,-12.631,17.603,0.0,0.0
9,125,-12.631,17.603,0.0,0.0
10,125,-12.631,17.603,0.0,0.0
11,125,-12.631,17.603,0.0,0.0
12,125,-12.631,17.603,0.0,0.0
13,125,-12.631,17.603,0.0,0.0
14,125,-12.631,17.603,0.0,0.0
15,125,-12.631,17.603,0.0,0.0
16,125,-12.631,17.603,0.0,0.0
17,125,-12.631,17.603,0.0,0.0
18,125,-12.631,17.603,0.0,0.0
19,125,-12.631,17.603,0.0,0.0
20,125,-12.631,17.603,0.0,0.0
1,158,-24.552,7.64,0.0,0.0
2,158,-24.552,7.986,0.0,0.346
3,158,-24.552,8.427,0.0,0.441
4,158,-24.552,8.811,0.0,0.384
5,158,-24.513,9.214,0.039,0.403
6,158,-24.513,9.598,0.0,0.384
7,158,-24.475,10.04,0.038,0.442
8,158,-24.475,10.327,0.0,0.287
9,158,-24.475,10.711,0.0,0.384
10,158,-24.475,11.038,0.0,0.327
11,158,-24.475,11.422,0.0,0.384
12,158,-24.437,11.767,0.038,0.345
13,158,-24.437,12.036,0.0,0.269
14,158,-24.437,12.381,0.0,0.345
15,158,-24.513,12.727,-0.076,0.346
16,158,-24.513,13.072,0.0,0.345
17,158,-24.513,13.476,0.0,0.404
18,158,-24.513,13.86,0.0,0.384
19,158,-24.513,14.243,0.0,0.383
20,158,-24.513,14.685,0.0,0.442
1,168,-13.303,18.505,0.0,0.0
2,168,-13.303,18.505,0.0,0.0
3,168,-13.303,18.505,0.0,0.0
4,168,-13.303,18.505,0.0,0.0
5,168,-13.303,18.505,0.0,0.0
6,168,-13.303,18.505,0.0,0.0
7,168,-13.303,18.505,0.0,0.0
8,168,-13.303,18.505,0.0,0.0
9,168,-13.303,18.505,0.0,0.0
10,168,-13.303,18.505,0.0,0.0
11,168,-13.303,18.505,0.0,0.0
12,168,-13.303,18.505,0.0,0.0
13,168,-13.303,18.505,0.0,0.0
14,168,-13.303,18.505,0.0,0.0
15,168,-13.303,18.505,0.0,0.0
16,168,-13.303,18.505,0.0,0.0
17,168,-13.303,18.505,0.0,0.0
18,168,-13.303,18.505,0.0,0.0
19,168,-13.303,18.505,0.0,0.0
20,168,-13.303,18.505,0.0,0.0
1,169,-5.413,17.296,0.0,0.0
2,169,-5.413,17.296,0.0,0.0
3,169,-5.413,17.296,0.0,0.0
4,169,-5.413,17.296,0.0,0.0
5,169,-5.413,17.296,0.0,0.0
6,169,-5.413,17.296,0.0,0.0
7,169,-5.413,17.296,0.0,0.0
8,169,-5.413,17.296,0.0,0.0
9,169,-5.413,17.296,0.0,0.0
10,169,-5.413,17.296,0.0,0.0
11,169,-5.413,17.296,0.0,0.0
12,169,-5.413,17.296,0.0,0.0
13,169,-5.413,17.296,0.0,0.0
14,169,-5.413,17.296,0.0,0.0
15,169,-5.413,17.296,0.0,0.0
16,169,-5.413,17.296,0.0,0.0
17,169,-5.413,17.296,0.0,0.0
18,169,-5.26,17.296,0.153,0.0
19,169,-4.991,17.296,0.269,0.0
20,169,-4.684,17.296,0.307,0.0
1,170,-14.474,17.488,0.0,0.0
2,170,-14.512,17.488,-0.038,0.0
3,170,-14.512,17.488,0.0,0.0
4,170,-14.512,17.488,0.0,0.0
5,170,-14.512,17.488,0.0,0.0
6,170,-14.512,17.526,0.0,0.038
7,170,-14.512,17.526,0.0,0.0
8,170,-14.512,17.526,0.0,0.0
9,170,-14.512,17.526,0.0,0.0
10,170,-14.512,17.526,0.0,0.0
11,170,-14.512,17.526,0.0,0.0
12,170,-14.512,17.526,0.0,0.0
13,170,-14.512,17.526,0.0,0.0
14,170,-14.512,17.526,0.0,0.0
15,170,-14.512,17.526,0.0,0.0
16,170,-14.512,17.526,0.0,0.0
17,170,-14.512,17.526,0.0,0.0
18,170,-14.512,17.526,0.0,0.0
19,170,-14.512,17.526,0.0,0.0
20,170,-14.512,17.526,0.0,0.0
1,173,7.832,15.818,0.0,0.0
2,173,7.832,15.818,0.0,0.0
3,173,7.832,15.818,0.0,0.0
4,173,7.794,15.722,-0.038,-0.096
5,173,7.794,15.722,0.0,0.0
6,173,7.794,15.722,0.0,0.0
7,173,7.794,15.722,0.0,0.0
8,173,7.794,15.722,0.0,0.0
9,173,7.794,15.722,0.0,0.0
10,173,7.794,15.722,0.0,0.0
11,173,7.794,15.683,0.0,-0.039
12,173,7.794,15.683,0.0,0.0
13,173,7.794,15.683,0.0,0.0
14,173,7.794,15.683,0.0,0.0
15,173,7.755,15.683,-0.039,0.0
16,173,7.755,15.683,0.0,0.0
17,173,7.755,15.683,0.0,0.0
18,173,7.755,15.645,0.0,-0.038
19,173,7.755,15.645,0.0,0.0
20,173,7.755,15.645,0.0,0.0
1,181,-19.196,11.978,0.0,0.0
2,181,-18.889,11.825,0.307,-0.153
3,181,-18.505,11.556,0.384,-0.269
4,181,-18.198,11.383,0.307,-0.173
5,181,-17.814,11.21,0.384,-0.173
6,181,-17.449,11.134,0.365,-0.076
7,181,-16.988,11.038,0.461,-0.096
8,181,-16.528,10.942,0.46,-0.096
9,181,-16.086,10.942,0.442,0.0
10,181,-15.626,10.865,0.46,-0.077
11,181,-15.242,10.865,0.384,0.0
12,181,-14.781,10.865,0.461,0.0
13,181,-14.32,10.865,0.461,0.0
14,181,-13.879,10.865,0.441,0.0
15,181,-13.456,10.865,0.423,0.0
16,181,-13.015,10.865,0.441,0.0
17,181,-12.554,10.865,0.461,0.0
18,181,-12.17,10.865,0.384,0.0
19,181,-11.71,10.769,0.46,-0.096
20,181,-11.249,10.769,0.461,0.0
1,217,-5.49,16.72,0.0,0.0
2,217,-5.49,16.72,0.0,0.0
3,217,-5.49,16.72,0.0,0.0
4,217,-5.49,16.72,0.0,0.0
5,217,-5.413,16.72,0.077,0.0
6,217,-5.413,16.777,0.0,0.057
7,217,-5.413,16.777,0.0,0.0
8,217,-5.336,16.777,0.077,0.0
9,217,-5.336,16.777,0.0,0.0
10,217,-5.336,16.777,0.0,0.0
11,217,-5.26,16.777,0.076,0.0
12,217,-5.26,16.777,0.0,0.0
13,217,-5.26,16.777,0.0,0.0
14,217,-5.221,16.912,0.039,0.135
15,217,-5.298,16.912,-0.077,0.0
16,217,-5.298,16.95,0.0,0.038
17,217,-5.298,17.008,0.0,0.058
18,217,-5.298,17.008,0.0,0.0
19,217,-5.26,17.008,0.038,0.0
20,217,-5.26,17.008,0.0,0.0
1,224,7.794,15.76,0.0,0.0
2,224,7.794,15.76,0.0,0.0
3,224,7.794,15.76,0.0,0.0
4,224,7.794,15.76,0.0,0.0
5,224,7.794,15.76,0.0,0.0
6,224,7.794,15.76,0.0,0.0
7,224,7.87,15.76,0.076,0.0
8,224,7.87,15.76,0.0,0.0
9,224,7.87,15.76,0.0,0.0
10,224,7.87,15.76,0.0,0.0
11,224,7.87,15.76,0.0,0.0
12,224,7.87,15.76,0.0,0.0
13,224,7.87,15.76,0.0,0.0
14,224,7.87,15.76,0.0,0.0
15,224,7.87,15.76,0.0,0.0
16,224,7.87,15.76,0.0,0.0
17,224,7.87,15.76,0.0,0.0
18,224,7.87,15.76,0.0,0.0
19,224,7.87,15.76,0.0,0.0
20,224,7.87,15.76,0.0,0.0
1,234,-13.303,18.639,0.0,0.0
2,234,-13.303,18.639,0.0,0.0
3,234,-13.303,18.639,0.0,0.0
4,234,-13.303,18.639,0.0,0.0
5,234,-13.303,18.639,0.0,0.0
6,234,-13.303,18.639,0.0,0.0
7,234,-13.303,18.639,0.0,0.0
8,234,-13.303,18.639,0.0,0.0
9,234,-13.303,18.639,0.0,0.0
10,234,-13.303,18.639,0.0,0.0
11,234,-13.303,18.639,0.0,0.0
12,234,-13.303,18.639,0.0,0.0
13,234,-13.303,18.639,0.0,0.0
14,234,-13.303,18.639,0.0,0.0
15,234,-13.303,18.639,0.0,0.0
16,234,-13.303,18.639,0.0,0.0
17,234,-13.303,18.639,0.0,0.0
18,234,-13.303,18.639,0.0,0.0
19,234,-13.303,18.639,0.0,0.0
20,234,-13.303,18.639,0.0,0.0
1,238,10.078,-15.626,0.0,0.0
2,238,9.483,-15.472,-0.595,0.154
3,238,8.715,-15.28,-0.768,0.192
4,238,8.024,-15.165,-0.691,0.115
5,238,7.352,-15.03,-0.672,0.135
6,238,6.853,-14.781,-0.499,0.249
7,238,6.507,-14.435,-0.346,0.346
8,238,5.912,-14.128,-0.595,0.307
9,238,5.298,-13.821,-0.614,0.307
10,238,4.492,-13.86,-0.806,-0.039
11,238,4.012,-13.591,-0.48,0.269
12,238,3.628,-13.495,-0.384,0.096
13,238,3.014,-13.38,-0.614,0.115
14,238,2.342,-13.38,-0.672,0.0
15,238,1.651,-13.38,-0.691,0.0
16,238,1.075,-13.38,-0.576,0.0
17,238,0.595,-13.38,-0.48,0.0
18,238,0.019,-13.38,-0.576,0.0
19,238,-0.537,-13.322,-0.556,0.058
20,238,-1.382,-13.322,-0.845,0.0
1,253,1.459,-9.233,0.0,0.0
2,253,1.92,-9.54,0.461,-0.307
3,253,2.38,-9.809,0.46,-0.269
4,253,2.841,-10.078,0.461,-0.269
5,253,3.283,-10.347,0.442,-0.269
6,253,3.743,-10.577,0.46,-0.23
7,253,4.185,-10.807,0.442,-0.23
8,253,4.799,-10.98,0.614,-0.173
9,253,5.336,-10.98,0.537,0.0
10,253,5.912,-10.923,0.576,0.057
11,253,6.507,-11.191,0.595,-0.268
12,253,6.968,-10.807,0.461,0.384
13,253,7.41,-10.807,0.442,0.0
14,253,7.947,-10.807,0.537,0.0
15,253,8.485,-10.807,0.538,0.0
16,253,9.061,-10.596,0.576,0.211
17,253,9.617,-10.366,0.556,0.23
18,253,10.231,-10.366,0.614,0.0
19,253,10.769,-10.366,0.538,0.0
20,253,11.287,-10.366,0.518,0.0
1,261,6.699,-11.902,0.0,0.0
2,261,6.315,-11.978,-0.384,-0.076
3,261,5.951,-12.113,-0.364,-0.135
4,261,5.567,-12.151,-0.384,-0.038
5,261,5.49,-11.882,-0.077,0.269
6,261,4.914,-11.69,-0.576,0.192
7,261,4.492,-11.498,-0.422,0.192
8,261,4.089,-11.345,-0.403,0.153
9,261,3.666,-11.23,-0.423,0.115
10,261,3.283,-11.019,-0.383,0.211
11,261,2.822,-10.5,-0.461,0.519
12,261,2.534,-9.809,-0.288,0.691
13,261,2.15,-9.464,-0.384,0.345
14,261,1.689,-9.291,-0.461,0.173
15,261,1.229,-9.291,-0.46,0.0
16,261,0.633,-9.195,-0.596,0.096
17,261,0.096,-9.022,-0.537,0.173
18,261,-0.365,-8.849,-0.461,0.173
19,261,-0.729,-8.581,-0.364,0.268
20,261,-1.19,-8.331,-0.461,0.25
1,262,7.717,7.909,0.0,0.0
2,262,7.717,7.909,0.0,0.0
3,262,7.717,7.909,0.0,0.0
4,262,7.717,7.813,0.0,-0.096
5,262,7.717,7.813,0.0,0.0
6,262,7.717,7.813,0.0,0.0
7,262,7.717,7.813,0.0,0.0
8,262,7.717,7.813,0.0,0.0
9,262,7.659,7.678,-0.058,-0.135
10,262,7.621,7.64,-0.038,-0.038
11,262,7.582,7.602,-0.039,-0.038
12,262,7.544,7.467,-0.038,-0.135
13,262,7.506,7.429,-0.038,-0.038
14,262,7.467,7.39,-0.039,-0.039
15,262,7.39,7.256,-0.077,-0.134
16,262,7.39,7.218,0.0,-0.038
17,262,7.314,7.16,-0.076,-0.058
18,262,7.314,7.026,0.0,-0.134
19,262,7.237,6.987,-0.077,-0.039
20,262,7.237,6.93,0.0,-0.057
1,283,7.87,-15.818,0.0,0.0
2,283,7.87,-15.472,0.0,0.346
3,283,7.794,-15.069,-0.076,0.403
4,283,7.794,-14.992,0.0,0.077
5,283,7.774,-14.858,-0.02,0.134
6,283,7.698,-14.685,-0.076,0.173
7,283,7.698,-14.608,0.0,0.077
8,283,7.87,-14.032,0.172,0.576
9,283,7.506,-13.936,-0.364,0.096
10,283,7.122,-13.764,-0.384,0.172
11,283,6.891,-13.591,-0.231,0.173
12,283,6.968,-13.341,0.077,0.25
13,283,7.122,-13.072,0.154,0.269
14,283,7.199,-12.804,0.077,0.268
15,283,6.968,-12.631,-0.231,0.173
16,283,6.584,-12.554,-0.384,0.077
17,283,6.277,-12.381,-0.307,0.173
18,283,6.124,-12.209,-0.153,0.172
19,283,5.912,-12.113,-0.212,0.096
20,283,5.682,-11.94,-0.23,0.173
1,285,-13.111,18.601,0.0,0.0
2,285,-13.111,18.601,0.0,0.0
3,285,-13.111,18.601,0.0,0.0
4,285,-13.072,18.601,0.039,0.0
5,285,-13.072,18.601,0.0,0.0
6,285,-13.072,18.601,0.0,0.0
7,285,-13.072,18.601,0.0,0.0
8,285,-13.034,18.601,0.038,0.0
9,285,-13.034,18.601,0.0,0.0
10,285,-13.034,18.601,0.0,0.0
11,285,-13.034,18.601,0.0,0.0
12,285,-13.034,18.601,0.0,0.0
13,285,-13.034,18.601,0.0,0.0
14,285,-13.034,18.601,0.0,0.0
15,285,-13.034,18.601,0.0,0.0
16,285,-13.034,18.601,0.0,0.0
17,285,-13.034,18.601,0.0,0.0
18,285,-12.996,18.563,0.038,-0.038
19,285,-12.996,18.563,0.0,0.0
20,285,-12.996,18.563,0.0,0.0
1,291,9.406,15.645,0.0,0.0
2,291,9.406,15.645,0.0,0.0
3,291,9.406,15.645,0.0,0.0
4,291,9.406,15.645,0.0,0.0
5,291,9.406,15.645,0.0,0.0
6,291,9.406,15.645,0.0,0.0
7,291,9.406,15.645,0.0,0.0
8,291,9.406,15.645,0.0,0.0
9,291,9.406,15.645,0.0,0.0
10,291,9.406,15.645,0.0,0.0
11,291,9.406,15.645,0.0,0.0
12,291,9.406,15.645,0.0,0.0
13,291,9.406,15.645,0.0,0.0
14,291,9.406,15.645,0.0,0.0
15,291,9.406,15.645,0.0,0.0
16,291,9.406,15.645,0.0,0.0
17,291,9.406,15.645,0.0,0.0
18,291,9.406,15.645,0.0,0.0
19,291,9.406,15.645,0.0,0.0
20,291,9.406,15.645,0.0,0.0
1,301,-13.956,17.43,0.0,0.0
2,301,-13.956,17.43,0.0,0.0
3,301,-13.956,17.43,0.0,0.0
4,301,-13.956,17.43,0.0,0.0
5,301,-13.956,17.43,0.0,0.0
6,301,-13.956,17.43,0.0,0.0
7,301,-13.956,17.43,0.0,0.0
8,301,-13.956,17.43,0.0,0.0
9,301,-13.917,17.43,0.039,0.0
10,301,-13.917,17.43,0.0,0.0
11,301,-13.917,17.43,0.0,0.0
12,301,-13.917,17.43,0.0,0.0
13,301,-13.917,17.43,0.0,0.0
14,301,-13.917,17.43,0.0,0.0
15,301,-13.917,17.43,0.0,0.0
16,301,-13.917,17.43,0.0,0.0
17,301,-13.917,17.43,0.0,0.0
18,301,-13.917,17.43,0.0,0.0
19,301,-13.879,17.372,0.038,-0.058
20,301,-13.879,17.372,0.0,0.0
1,307,-3.206,5.202,0.0,0.0
2,307,-2.899,5.548,0.307,0.346
3,307,-2.591,5.893,0.308,0.345
4,307,-2.304,6.239,0.287,0.346
5,307,-2.15,6.584,0.154,0.345
6,307,-1.92,6.93,0.23,0.346
7,307,-1.766,7.294,0.154,0.364
8,307,-1.612,7.736,0.154,0.442
9,307,-1.612,7.813,0.0,0.077
10,307,-1.536,7.89,0.076,0.077
11,307,-1.536,7.986,0.0,0.096
12,307,-1.459,8.082,0.077,0.096
13,307,-1.459,8.197,0.0,0.115
14,307,-1.459,8.293,0.0,0.096
15,307,-1.536,8.293,-0.077,0.0
16,307,-1.612,8.293,-0.076,0.0
17,307,-1.689,8.293,-0.077,0.0
18,307,-1.766,8.35,-0.077,0.057
19,307,-1.843,8.35,-0.077,0.0
20,307,-1.843,8.35,0.0,0.0
1,317,-19.388,2.419,0.0,0.0
2,317,-18.927,1.9,0.461,-0.519
3,317,-18.467,1.363,0.46,-0.537
4,317,-18.006,1.017,0.461,-0.346
5,317,-17.411,0.672,0.595,-0.345
6,317,-16.797,0.326,0.614,-0.346
7,317,-16.201,-0.019,0.596,-0.345
8,317,-15.664,-0.288,0.537,-0.269
9,317,-15.05,-0.633,0.614,-0.345
10,317,-14.435,-0.979,0.615,-0.346
11,317,-13.84,-1.325,0.595,-0.346
