Timestamp,ID,X,Y,dx,dy
7,7,15.395,10.155,0.23,-0.268
8,7,15.702,9.905,0.307,-0.25
9,7,16.086,9.656,0.384,-0.249
10,7,16.393,9.464,0.307,-0.192
11,7,16.701,9.291,0.308,-0.173
12,7,16.988,9.118,0.287,-0.173
13,7,17.372,8.945,0.384,-0.173
14,7,17.584,8.945,0.212,0.0
15,7,17.967,8.945,0.383,0.0
16,7,18.275,9.041,0.308,0.096
17,7,18.659,8.945,0.384,-0.096
18,7,19.119,8.773,0.46,-0.172
19,7,19.503,8.696,0.384,-0.077
20,7,19.81,8.696,0.307,0.0
1,8,13.341,11.383,0.0,0.0
2,8,13.572,11.038,0.231,-0.345
3,8,13.802,10.769,0.23,-0.269
4,8,14.032,10.5,0.23,-0.269
5,8,14.243,10.251,0.211,-0.249
6,8,14.474,10.001,0.231,-0.25
7,8,14.704,9.732,0.23,-0.269
8,8,14.935,9.54,0.231,-0.192
9,8,15.165,9.291,0.23,-0.249
10,8,15.472,9.118,0.307,-0.173
11,8,15.779,8.945,0.307,-0.173
12,8,16.009,8.696,0.23,-0.249
13,8,16.24,8.504,0.231,-0.192
14,8,16.47,8.504,0.23,0.0
15,8,16.758,8.504,0.288,0.0
16,8,17.065,8.35,0.307,-0.154
17,8,17.372,8.235,0.307,-0.115
18,8,17.814,8.235,0.442,0.0
19,8,18.121,8.158,0.307,-0.077
20,8,18.505,8.082,0.384,-0.076
1,10,12.554,9.963,0.0,0.0
2,10,12.765,9.598,0.211,-0.365
3,10,12.708,9.157,-0.057,-0.441
4,10,12.919,8.888,0.211,-0.269
5,10,13.149,8.734,0.23,-0.154
6,10,13.456,8.389,0.307,-0.345
7,10,13.764,7.928,0.308,-0.461
8,10,14.071,7.582,0.307,-0.346
9,10,14.531,7.429,0.46,-0.153
10,10,14.896,7.429,0.365,0.0
11,10,15.203,7.352,0.307,-0.077
12,10,15.434,7.16,0.231,-0.192
13,10,15.741,7.083,0.307,-0.077
14,10,16.048,6.987,0.307,-0.096
15,10,16.413,6.891,0.365,-0.096
16,10,16.797,6.815,0.384,-0.076
17,10,17.18,6.623,0.383,-0.192
18,10,17.564,6.546,0.384,-0.077
19,10,17.948,6.469,0.384,-0.077
20,10,18.236,6.392,0.288,-0.077
1,11,-11.095,18.467,0.0,0.0
2,11,-11.095,18.467,0.0,0.0
3,11,-11.095,18.467,0.0,0.0
4,11,-11.095,18.467,0.0,0.0
5,11,-11.095,18.467,0.0,0.0
6,11,-11.095,18.467,0.0,0.0
7,11,-11.095,18.467,0.0,0.0
8,11,-11.095,18.467,0.0,0.0
9,11,-11.095,18.467,0.0,0.0
10,11,-11.095,18.467,0.0,0.0
11,11,-11.095,18.467,0.0,0.0
12,11,-11.095,18.467,0.0,0.0
13,11,-11.095,18.467,0.0,0.0
14,11,-11.095,18.467,0.0,0.0
15,11,-11.095,18.467,0.0,0.0
16,11,-11.095,18.467,0.0,0.0
17,11,-11.095,18.467,0.0,0.0
18,11,-11.095,18.467,0.0,0.0
19,11,-11.095,18.467,0.0,0.0
20,11,-11.095,18.467,0.0,0.0
1,12,18.697,1.593,0.0,0.0
2,12,18.083,1.593,-0.614,0.0
3,12,17.334,1.593,-0.749,0.0
4,12,16.681,1.593,-0.653,0.0
5,12,16.086,1.497,-0.595,-0.096
6,12,15.318,1.497,-0.768,0.0
7,12,14.416,0.998,-0.902,-0.499
8,12,13.648,0.691,-0.768,-0.307
9,12,13.341,0.691,-0.307,0.0
10,12,12.669,0.499,-0.672,-0.192
11,12,11.748,0.346,-0.921,-0.153
12,12,10.923,0.154,-0.825,-0.192
13,12,10.308,0.154,-0.615,0.0
14,12,9.771,0.154,-0.537,0.0
15,12,9.176,0.154,-0.595,0.0
16,12,8.408,0.154,-0.768,0.0
17,12,7.736,0.154,-0.672,0.0
18,12,6.968,0.154,-0.768,0.0
19,12,6.2,0.154,-0.768,0.0
20,12,5.452,0.154,-0.748,0.0
1,13,12.977,10.769,0.0,0.0
2,13,13.188,10.519,0.211,-0.25
3,13,13.418,10.251,0.23,-0.268
4,13,13.648,9.982,0.23,-0.269
5,13,13.879,9.732,0.231,-0.25
6,13,14.109,9.464,0.23,-0.268
7,13,14.32,9.291,0.211,-0.173
8,13,14.551,9.118,0.231,-0.173
9,13,14.781,8.945,0.23,-0.173
10,13,14.935,8.677,0.154,-0.268
11,13,15.395,8.062,0.46,-0.615
12,13,15.818,8.062,0.423,0.0
13,13,15.894,7.909,0.076,-0.153
14,13,16.201,7.851,0.307,-0.058
15,13,16.643,7.678,0.442,-0.173
16,13,16.873,7.774,0.23,0.096
17,13,17.564,7.506,0.691,-0.268
18,13,18.159,7.333,0.595,-0.173
19,13,18.39,7.333,0.231,0.0
20,13,18.62,7.333,0.23,0.0
1,15,-4.53,18.735,0.0,0.0
2,15,-4.53,18.255,0.0,-0.48
3,15,-4.146,18.255,0.384,0.0
4,15,-3.705,18.159,0.441,-0.096
5,15,-3.167,17.91,0.538,-0.249
6,15,-2.803,17.814,0.364,-0.096
7,15,-2.495,17.814,0.308,0.0
8,15,-2.188,17.737,0.307,-0.077
9,15,-1.728,17.66,0.46,-0.077
10,15,-1.344,17.564,0.384,-0.096
11,15,-1.19,17.392,0.154,-0.172
12,15,-1.19,17.2,0.0,-0.192
13,15,-1.19,17.046,0.0,-0.154
14,15,-1.267,17.046,-0.077,0.0
15,15,-1.421,17.123,-0.154,0.077
16,15,-1.497,17.123,-0.076,0.0
17,15,-1.651,17.046,-0.154,-0.077
18,15,-1.728,16.95,-0.077,-0.096
19,15,-1.728,16.854,0.0,-0.096
20,15,-1.497,16.701,0.231,-0.153
1,16,4.53,13.917,0.0,0.0
2,16,4.53,13.821,0.0,-0.096
3,16,4.53,13.917,0.0,0.096
4,16,4.53,13.994,0.0,0.077
5,16,4.53,14.071,0.0,0.077
6,16,4.53,14.167,0.0,0.096
7,16,4.453,14.167,-0.077,0.0
8,16,4.377,14.167,-0.076,0.0
9,16,4.377,14.263,0.0,0.096
10,16,4.3,14.263,-0.077,0.0
11,16,4.3,14.263,0.0,0.0
12,16,4.242,14.339,-0.058,0.076
13,16,3.935,14.416,-0.307,0.077
14,16,3.705,14.608,-0.23,0.192
15,16,3.474,14.762,-0.231,0.154
16,16,3.167,14.877,-0.307,0.115
17,16,2.937,15.03,-0.23,0.153
18,16,2.63,15.222,-0.307,0.192
19,16,2.342,15.376,-0.288,0.154
20,16,1.881,15.722,-0.461,0.346
1,17,0.998,-13.341,0.0,0.0
2,17,0.768,-13.341,-0.23,0.0
3,17,0.48,-13.341,-0.288,0.0
4,17,0.173,-13.245,-0.307,0.096
5,17,-0.134,-13.149,-0.307,0.096
6,17,-0.442,-13.072,-0.308,0.077
7,17,-0.729,-12.996,-0.287,0.076
8,17,-1.037,-12.996,-0.308,0.0
9,17,-1.267,-12.996,-0.23,0.0
10,17,-1.574,-12.996,-0.307,0.0
11,17,-1.804,-12.996,-0.23,0.0
12,17,-2.112,-12.996,-0.308,0.0
13,17,-2.342,-12.996,-0.23,0.0
14,17,-2.649,-12.996,-0.307,0.0
15,17,-2.86,-12.996,-0.211,0.0
16,17,-3.167,-12.996,-0.307,0.0
17,17,-3.398,-12.996,-0.231,0.0
18,17,-3.705,-12.996,-0.307,0.0
19,17,-3.935,-12.9,-0.23,0.096
20,17,-4.223,-12.9,-0.288,0.0
1,18,-11.556,18.351,0.0,0.0
2,18,-11.556,18.351,0.0,0.0
3,18,-11.556,18.351,0.0,0.0
4,18,-11.556,18.351,0.0,0.0
5,18,-11.556,18.351,0.0,0.0
6,18,-11.556,18.351,0.0,0.0
7,18,-11.556,18.351,0.0,0.0
8,18,-11.556,18.351,0.0,0.0
9,18,-11.556,18.351,0.0,0.0
10,18,-11.556,18.351,0.0,0.0
11,18,-11.556,18.351,0.0,0.0
12,18,-11.556,18.351,0.0,0.0
13,18,-11.556,18.351,0.0,0.0
14,18,-11.556,18.351,0.0,0.0
15,18,-11.556,18.351,0.0,0.0
16,18,-11.556,18.351,0.0,0.0
17,18,-11.556,18.351,0.0,0.0
18,18,-11.556,18.351,0.0,0.0
19,18,-11.556,18.351,0.0,0.0
20,18,-11.556,18.351,0.0,0.0
1,19,-10.5,18.966,0.0,0.0
2,19,-10.5,18.966,0.0,0.0
3,19,-10.5,18.966,0.0,0.0
4,19,-10.5,18.966,0.0,0.0
5,19,-10.5,18.966,0.0,0.0
6,19,-10.5,19.042,0.0,0.076
7,19,-10.577,19.042,-0.077,0.0
8,19,-10.577,19.042,0.0,0.0
9,19,-10.577,19.119,0.0,0.077
10,19,-10.577,19.119,0.0,0.0
11,19,-10.654,19.119,-0.077,0.0
12,19,-10.654,19.119,0.0,0.0
13,19,-10.654,19.215,0.0,0.096
14,19,-10.654,19.215,0.0,0.0
15,19,-10.731,19.215,-0.077,0.0
16,19,-10.731,19.311,0.0,0.096
17,19,-10.731,19.311,0.0,0.0
18,19,-10.731,19.311,0.0,0.0
19,19,-10.731,19.388,0.0,0.077
20,19,-10.731,19.388,0.0,0.0
1,20,-5.72,16.95,0.0,0.0
2,20,-5.72,16.95,0.0,0.0
3,20,-5.72,16.95,0.0,0.0
4,20,-5.567,16.95,0.153,0.0
5,20,-5.413,16.95,0.154,0.0
6,20,-5.183,16.95,0.23,0.0
7,20,-4.953,16.95,0.23,0.0
8,20,-4.645,17.046,0.308,0.096
9,20,-4.415,17.123,0.23,0.077
10,20,-4.185,17.2,0.23,0.077
11,20,-4.127,17.296,0.058,0.096
12,20,-4.05,17.392,0.077,0.096
13,20,-3.974,17.392,0.076,0.0
14,20,-3.974,17.392,0.0,0.0
15,20,-3.974,17.392,0.0,0.0
16,20,-3.974,17.392,0.0,0.0
17,20,-3.974,17.392,0.0,0.0
18,20,-3.974,17.296,0.0,-0.096
19,20,-3.974,17.296,0.0,0.0
20,20,-3.974,17.296,0.0,0.0
1,21,2.035,-5.336,0.0,0.0
2,21,1.651,-5.068,-0.384,0.268
3,21,1.267,-4.722,-0.384,0.346
4,21,0.979,-4.453,-0.288,0.269
5,21,0.672,-4.108,-0.307,0.345
6,21,0.288,-3.762,-0.384,0.346
7,21,-0.019,-3.494,-0.307,0.268
8,21,-0.326,-3.148,-0.307,0.346
9,21,-0.864,-2.726,-0.538,0.422
10,21,-1.459,-2.112,-0.595,0.614
11,21,-1.92,-1.766,-0.461,0.346
12,21,-2.304,-1.497,-0.384,0.269
13,21,-2.668,-1.152,-0.364,0.345
14,21,-3.052,-0.883,-0.384,0.269
15,21,-3.513,-0.614,-0.461,0.269
16,21,-3.666,-0.461,-0.153,0.153
17,21,-3.897,-0.365,-0.231,0.096
18,21,-4.127,-0.019,-0.23,0.346
19,21,-4.492,0.499,-0.365,0.518
20,21,-4.876,1.037,-0.384,0.538
1,22,18.313,6.776,0.0,0.0
2,22,18.659,6.738,0.346,-0.038
3,22,18.966,6.623,0.307,-0.115
4,22,19.426,6.623,0.46,0.0
5,22,19.734,6.584,0.308,-0.039
6,22,19.964,6.776,0.23,0.192
7,22,20.098,7.026,0.134,0.25
8,22,20.252,7.294,0.154,0.268
9,22,20.405,7.467,0.153,0.173
10,22,20.636,7.544,0.231,0.077
11,22,20.789,7.736,0.153,0.192
12,22,20.943,7.813,0.154,0.077
13,22,21.154,7.986,0.211,0.173
14,22,21.423,7.986,0.269,0.0
15,22,21.73,8.082,0.307,0.096
16,22,22.075,8.158,0.345,0.076
17,22,22.459,8.331,0.384,0.173
18,22,22.92,8.331,0.461,0.0
19,22,23.304,8.427,0.384,0.096
20,22,23.438,8.523,0.134,0.096
1,23,18.62,6.277,0.0,0.0
2,23,18.851,6.047,0.231,-0.23
3,23,19.158,5.932,0.307,-0.115
4,23,19.311,5.855,0.153,-0.077
5,23,19.983,5.586,0.672,-0.269
6,23,20.367,5.932,0.384,0.346
7,23,20.981,5.432,0.614,-0.5
8,23,21.058,5.432,0.077,0.0
9,23,21.442,5.509,0.384,0.077
10,23,21.807,5.509,0.365,0.0
11,23,22.114,5.778,0.307,0.269
12,23,22.344,6.047,0.23,0.269
13,23,22.651,6.277,0.307,0.23
14,23,22.882,6.392,0.231,0.115
15,23,23.093,6.469,0.211,0.077
16,23,23.323,6.546,0.23,0.077
17,23,23.554,6.623,0.231,0.077
18,23,23.784,6.68,0.23,0.057
19,23,24.168,6.776,0.384,0.096
20,23,24.705,6.776,0.537,0.0
1,24,-11.095,18.467,0.0,0.0
2,24,-11.095,18.467,0.0,0.0
3,24,-11.095,18.467,0.0,0.0
4,24,-11.095,18.467,0.0,0.0
5,24,-11.095,18.467,0.0,0.0
6,24,-11.095,18.467,0.0,0.0
7,24,-11.095,18.467,0.0,0.0
8,24,-11.095,18.467,0.0,0.0
9,24,-11.095,18.467,0.0,0.0
10,24,-11.095,18.467,0.0,0.0
11,24,-11.095,18.467,0.0,0.0
12,24,-11.095,18.467,0.0,0.0
13,24,-11.095,18.467,0.0,0.0
14,24,-11.095,18.467,0.0,0.0
15,24,-11.095,18.467,0.0,0.0
16,24,-11.095,18.467,0.0,0.0
17,24,-11.095,18.467,0.0,0.0
18,24,-11.095,18.467,0.0,0.0
19,24,-11.095,18.467,0.0,0.0
20,24,-11.095,18.467,0.0,0.0
1,25,4.684,0.077,0.0,0.0
2,25,3.858,-0.019,-0.826,-0.096
3,25,3.014,-0.019,-0.844,0.0
4,25,2.265,-0.115,-0.749,-0.096
5,25,1.421,-0.192,-0.844,-0.077
6,25,0.672,-0.192,-0.749,0.0
7,25,-0.096,-0.192,-0.768,0.0
8,25,-0.787,-0.192,-0.691,0.0
9,25,-1.459,-0.192,-0.672,0.0
10,25,-2.227,-0.115,-0.768,0.077
11,25,-2.899,-0.115,-0.672,0.0
12,25,-3.59,-0.115,-0.691,0.0
13,25,-4.281,-0.019,-0.691,0.096
14,25,-4.953,0.077,-0.672,0.096
15,25,-5.644,0.154,-0.691,0.077
16,25,-6.085,0.422,-0.441,0.268
17,25,-6.853,0.499,-0.768,0.077
18,25,-7.621,0.691,-0.768,0.192
19,25,-8.293,0.768,-0.672,0.077
20,25,-9.137,0.845,-0.844,0.077
1,26,18.927,7.429,0.0,0.0
2,26,19.158,7.467,0.231,0.038
3,26,19.388,7.563,0.23,0.096
4,26,19.695,7.64,0.307,0.077
5,26,19.925,7.717,0.23,0.077
6,26,20.213,7.813,0.288,0.096
7,26,20.521,7.813,0.308,0.0
8,26,20.828,7.813,0.307,0.0
9,26,21.116,7.813,0.288,0.0
10,26,21.423,7.813,0.307,0.0
11,26,21.807,7.813,0.384,0.0
12,26,22.267,7.813,0.46,0.0
13,26,22.728,7.813,0.461,0.0
14,26,23.112,7.909,0.384,0.096
15,26,23.477,7.909,0.365,0.0
16,26,23.784,7.909,0.307,0.0
17,26,24.091,7.813,0.307,-0.096
18,26,24.321,7.717,0.23,-0.096
19,26,24.533,7.64,0.212,-0.077
20,26,24.916,7.563,0.383,-0.077
1,27,0.288,-11.537,0.0,0.0
2,27,0.749,-11.729,0.461,-0.192
3,27,1.267,-11.806,0.518,-0.077
4,27,1.881,-12.074,0.614,-0.268
5,27,2.419,-12.305,0.538,-0.231
6,27,3.014,-12.458,0.595,-0.153
7,27,3.628,-12.727,0.614,-0.269
8,27,4.012,-12.881,0.384,-0.154
9,27,4.3,-12.996,0.288,-0.115
10,27,4.645,-13.149,0.345,-0.153
11,27,5.106,-13.38,0.461,-0.231
12,27,5.567,-13.552,0.461,-0.172
13,27,5.97,-13.725,0.403,-0.173
14,27,6.431,-13.994,0.461,-0.269
15,27,6.891,-14.147,0.46,-0.153
16,27,7.314,-14.339,0.423,-0.192
17,27,7.774,-14.551,0.46,-0.212
18,27,8.178,-14.723,0.404,-0.172
19,27,8.638,-14.935,0.46,-0.212
20,27,9.099,-15.126,0.461,-0.191
1,28,-1.267,16.605,0.0,0.0
2,28,-1.305,16.605,-0.038,0.0
3,28,-1.382,16.605,-0.077,0.0
4,28,-1.497,16.566,-0.115,-0.039
5,28,-1.536,16.528,-0.039,-0.038
6,28,-1.574,16.489,-0.038,-0.039
7,28,-1.612,16.432,-0.038,-0.057
8,28,-1.612,16.393,0.0,-0.039
9,28,-1.305,16.201,0.307,-0.192
10,28,-0.921,15.952,0.384,-0.249
11,28,-0.633,15.779,0.288,-0.173
12,28,-0.326,15.51,0.307,-0.269
13,28,0.058,15.338,0.384,-0.172
14,28,0.595,14.992,0.537,-0.346
15,28,1.19,14.743,0.595,-0.249
16,28,1.804,14.474,0.614,-0.269
17,28,2.419,14.205,0.615,-0.269
18,28,2.937,13.956,0.518,-0.249
19,28,3.551,13.687,0.614,-0.269
20,28,4.146,13.437,0.595,-0.25
1,29,1.497,15.568,0.0,0.0
2,29,1.113,15.722,-0.384,0.154
3,29,0.825,15.914,-0.288,0.192
4,29,0.518,15.952,-0.307,0.038
5,29,0.173,15.99,-0.345,0.038
6,29,-0.173,16.029,-0.346,0.039
7,29,-0.211,16.125,-0.038,0.096
8,29,-0.134,16.125,0.077,0.0
9,29,-0.134,16.221,0.0,0.096
10,29,-0.058,16.297,0.076,0.076
11,29,0.019,16.297,0.077,0.0
12,29,0.096,16.393,0.077,0.096
13,29,0.096,16.393,0.0,0.0
14,29,0.173,16.47,0.077,0.077
15,29,0.25,16.47,0.077,0.0
16,29,0.25,16.566,0.0,0.096
17,29,0.326,16.643,0.076,0.077
18,29,0.403,16.643,0.077,0.0
19,29,0.403,16.739,0.0,0.096
20,29,0.48,16.739,0.077,0.0
1,30,-4.453,-12.804,0.0,0.0
2,30,-4.761,-12.804,-0.308,0.0
3,30,-5.068,-12.765,-0.307,0.039
4,30,-5.336,-12.765,-0.268,0.0
5,30,-5.644,-12.765,-0.308,0.0
6,30,-5.951,-12.727,-0.307,0.038
7,30,-6.239,-12.727,-0.288,0.0
8,30,-6.507,-12.765,-0.268,-0.038
9,30,-6.815,-12.765,-0.308,0.0
10,30,-7.122,-12.708,-0.307,0.057
11,30,-7.429,-12.708,-0.307,0.0
12,30,-7.678,-12.765,-0.249,-0.057
13,30,-7.986,-12.727,-0.308,0.038
14,30,-8.293,-12.727,-0.307,0.0
15,30,-8.6,-12.727,-0.307,0.0
16,30,-8.907,-12.689,-0.307,0.038
17,30,-9.214,-12.689,-0.307,0.0
18,30,-9.502,-12.689,-0.288,0.0
19,30,-9.809,-12.689,-0.307,0.0
20,30,-10.116,-12.689,-0.307,0.0
1,31,-11.556,18.351,0.0,0.0
2,31,-11.556,18.351,0.0,0.0
3,31,-11.287,17.852,0.269,-0.499
4,31,-11.364,17.776,-0.077,-0.076
5,31,-11.364,17.776,0.0,0.0
6,31,-11.364,17.776,0.0,0.0
7,31,-11.364,17.776,0.0,0.0
8,31,-11.364,17.776,0.0,0.0
9,31,-11.364,17.776,0.0,0.0
10,31,-11.441,17.776,-0.077,0.0
11,31,-11.441,17.776,0.0,0.0
12,31,-11.441,17.776,0.0,0.0
13,31,-11.441,17.776,0.0,0.0
14,31,-11.441,17.776,0.0,0.0
15,31,-11.441,17.776,0.0,0.0
16,31,-11.441,17.776,0.0,0.0
17,31,-11.364,17.699,0.077,-0.077
18,31,-11.287,17.699,0.077,0.0
19,31,-11.21,17.699,0.077,0.0
20,31,-11.134,17.699,0.076,0.0
1,32,-10.731,19.388,0.0,0.0
2,32,-10.731,19.388,0.0,0.0
3,32,-11.095,19.158,-0.364,-0.23
4,32,-11.095,19.081,0.0,-0.077
5,32,-11.038,19.081,0.057,0.0
6,32,-10.961,19.081,0.077,0.0
7,32,-10.884,19.081,0.077,0.0
8,32,-10.807,19.004,0.077,-0.077
9,32,-10.807,19.004,0.0,0.0
10,32,-10.731,19.004,0.076,0.0
11,32,-10.654,19.004,0.077,0.0
12,32,-10.577,18.927,0.077,-0.077
13,32,-10.5,18.927,0.077,0.0
14,32,-10.423,18.927,0.077,0.0
15,32,-10.423,18.927,0.0,0.0
16,32,-10.347,18.927,0.076,0.0
17,32,-10.27,18.812,0.077,-0.115
18,32,-10.116,18.812,0.154,0.0
19,32,-10.04,18.812,0.076,0.0
20,32,-9.963,18.735,0.077,-0.077
1,33,-3.974,17.296,0.0,0.0
2,33,-3.974,17.296,0.0,0.0
3,33,-3.974,17.2,0.0,-0.096
4,33,-3.974,17.2,0.0,0.0
5,33,-3.974,17.2,0.0,0.0
6,33,-4.05,17.2,-0.076,0.0
7,33,-4.05,17.161,0.0,-0.039
8,33,-4.05,17.123,0.0,-0.038
9,33,-4.127,17.123,-0.077,0.0
10,33,-4.127,17.084,0.0,-0.039
11,33,-4.127,17.084,0.0,0.0
12,33,-4.127,17.084,0.0,0.0
13,33,-4.185,17.046,-0.058,-0.038
14,33,-4.185,16.988,0.0,-0.058
15,33,-4.185,16.988,0.0,0.0
16,33,-4.262,16.988,-0.077,0.0
17,33,-4.262,16.988,0.0,0.0
18,33,-4.262,16.912,0.0,-0.076
19,33,-4.338,16.912,-0.076,0.0
20,33,-4.338,16.912,0.0,0.0
1,36,-6.354,-9.636,0.0,0.0
2,36,-6.354,-9.636,0.0,0.0
3,36,-6.431,-9.636,-0.077,0.0
4,36,-6.431,-9.713,0.0,-0.077
5,36,-6.431,-9.713,0.0,0.0
6,36,-6.507,-9.713,-0.076,0.0
7,36,-6.507,-9.809,0.0,-0.096
8,36,-6.584,-9.809,-0.077,0.0
9,36,-6.584,-9.809,0.0,0.0
10,36,-6.584,-9.809,0.0,0.0
11,36,-6.584,-9.809,0.0,0.0
12,36,-6.584,-9.713,0.0,0.096
13,36,-6.507,-9.636,0.077,0.077
14,36,-6.507,-9.54,0.0,0.096
15,36,-6.507,-9.464,0.0,0.076
16,36,-6.507,-9.464,0.0,0.0
17,36,-6.431,-9.368,0.076,0.096
18,36,-6.431,-9.291,0.0,0.077
19,36,-6.431,-9.195,0.0,0.096
20,36,-6.354,-9.118,0.077,0.077
1,37,-4.799,19.177,0.0,0.0
2,37,-4.799,19.177,0.0,0.0
3,37,-4.799,19.177,0.0,0.0
4,37,-4.799,19.177,0.0,0.0
5,37,-4.799,19.177,0.0,0.0
6,37,-4.799,19.177,0.0,0.0
7,37,-4.799,19.177,0.0,0.0
8,37,-4.799,19.177,0.0,0.0
9,37,-4.799,19.177,0.0,0.0
10,37,-4.799,19.177,0.0,0.0
11,37,-4.799,19.177,0.0,0.0
12,37,-4.799,19.177,0.0,0.0
13,37,-4.799,19.177,0.0,0.0
14,37,-4.799,19.177,0.0,0.0
