Timestamp,ID,X,Y,dx,dy
5,79,-4.991,19.177,-0.077,0.039
6,79,-4.991,19.177,0.0,0.0
7,79,-4.991,19.177,0.0,0.0
8,79,-4.991,19.177,0.0,0.0
9,79,-4.991,19.177,0.0,0.0
10,79,-4.991,19.177,0.0,0.0
11,79,-4.991,19.177,0.0,0.0
12,79,-4.991,19.177,0.0,0.0
13,79,-4.991,19.177,0.0,0.0
14,79,-4.991,19.177,0.0,0.0
15,79,-4.991,19.177,0.0,0.0
16,79,-5.029,19.177,-0.038,0.0
17,79,-5.029,19.177,0.0,0.0
18,79,-5.029,19.177,0.0,0.0
19,79,-5.029,19.177,0.0,0.0
20,79,-5.029,19.177,0.0,0.0
1,84,-0.096,7.813,0.0,0.0
2,84,-0.557,8.178,-0.461,0.365
3,84,-0.998,8.523,-0.441,0.345
4,84,-1.459,8.869,-0.461,0.346
5,84,-1.843,9.214,-0.384,0.345
6,84,-2.38,9.368,-0.537,0.154
7,84,-2.899,9.636,-0.519,0.268
8,84,-3.436,9.905,-0.537,0.269
9,84,-3.897,10.174,-0.461,0.269
10,84,-4.415,10.423,-0.518,0.249
11,84,-4.953,10.673,-0.538,0.25
12,84,-5.49,10.865,-0.537,0.192
13,84,-6.028,11.019,-0.538,0.154
14,84,-6.546,11.21,-0.518,0.191
15,84,-7.083,11.479,-0.537,0.269
16,84,-7.909,12.247,-0.826,0.768
17,84,-8.446,12.324,-0.537,0.077
18,84,-8.984,12.516,-0.538,0.192
19,84,-9.502,12.593,-0.518,0.077
20,84,-9.963,12.785,-0.461,0.192
1,87,13.917,20.079,0.0,0.0
2,87,13.994,19.215,0.077,-0.864
3,87,13.994,18.697,0.0,-0.518
4,87,13.917,18.159,-0.077,-0.538
5,87,13.917,17.66,0.0,-0.499
6,87,13.917,17.123,0.0,-0.537
7,87,13.994,16.566,0.077,-0.557
8,87,14.109,16.029,0.115,-0.537
9,87,14.224,15.53,0.115,-0.499
10,87,14.339,14.992,0.115,-0.538
11,87,14.397,14.474,0.058,-0.518
12,87,14.551,13.86,0.154,-0.614
13,87,14.781,13.284,0.23,-0.576
14,87,14.858,12.593,0.077,-0.691
15,87,14.666,11.556,-0.192,-1.037
16,87,14.973,11.21,0.307,-0.346
17,87,15.28,10.788,0.307,-0.422
18,87,15.587,10.327,0.307,-0.461
19,87,15.971,9.713,0.384,-0.614
20,87,16.432,9.291,0.461,-0.422
1,91,-5.528,16.739,0.0,0.0
2,91,-5.528,16.739,0.0,0.0
3,91,-5.528,16.739,0.0,0.0
4,91,-5.528,16.739,0.0,0.0
5,91,-5.528,16.739,0.0,0.0
6,91,-5.528,16.739,0.0,0.0
7,91,-5.49,16.662,0.038,-0.077
8,91,-5.452,16.605,0.038,-0.057
9,91,-5.413,16.605,0.039,0.0
10,91,-5.375,16.605,0.038,0.0
11,91,-5.375,16.605,0.0,0.0
12,91,-5.375,16.605,0.0,0.0
13,91,-5.375,16.605,0.0,0.0
14,91,-5.375,16.701,0.0,0.096
15,91,-5.375,16.701,0.0,0.0
16,91,-5.375,16.701,0.0,0.0
17,91,-5.298,16.777,0.077,0.076
18,91,-5.221,16.95,0.077,0.173
19,91,-5.145,17.123,0.076,0.173
20,91,-5.029,17.296,0.116,0.173
1,92,9.732,6.872,0.0,0.0
2,92,9.061,7.103,-0.671,0.231
3,92,8.446,7.467,-0.615,0.364
4,92,7.87,7.87,-0.576,0.403
5,92,7.314,8.293,-0.556,0.423
6,92,6.738,8.677,-0.576,0.384
7,92,6.162,9.118,-0.576,0.441
8,92,5.605,9.56,-0.557,0.442
9,92,5.029,9.944,-0.576,0.384
10,92,4.453,10.385,-0.576,0.441
11,92,3.782,10.731,-0.671,0.346
12,92,3.167,10.999,-0.615,0.268
13,92,2.495,11.345,-0.672,0.346
14,92,1.804,11.69,-0.691,0.345
15,92,1.19,12.036,-0.614,0.346
16,92,0.518,12.305,-0.672,0.269
17,92,-0.019,12.65,-0.537,0.345
18,92,-0.633,12.9,-0.614,0.25
19,92,-1.152,13.168,-0.519,0.268
20,92,-1.766,13.418,-0.614,0.25
1,106,-25.492,-7.064,0.0,0.0
2,106,-25.492,-6.987,0.0,0.077
3,106,-25.454,-6.987,0.038,0.0
4,106,-25.416,-6.891,0.038,0.096
5,106,-25.416,-6.891,0.0,0.0
6,106,-25.377,-6.795,0.039,0.096
7,106,-25.377,-6.795,0.0,0.0
8,106,-25.339,-6.719,0.038,0.076
9,106,-25.3,-6.719,0.039,0.0
10,106,-25.3,-6.642,0.0,0.077
11,106,-25.3,-6.642,0.0,0.0
12,106,-25.262,-6.45,0.038,0.192
13,106,-25.262,-6.277,0.0,0.173
14,106,-25.262,-6.104,0.0,0.173
15,106,-25.224,-6.028,0.038,0.076
16,106,-25.224,-6.028,0.0,0.0
17,106,-25.224,-6.028,0.0,0.0
18,106,-25.224,-6.104,0.0,-0.076
19,106,-25.224,-6.104,0.0,0.0
20,106,-25.147,-6.104,0.077,0.0
1,125,-12.593,17.699,0.0,0.0
2,125,-12.593,17.699,0.0,0.0
3,125,-12.593,17.699,0.0,0.0
4,125,-12.593,17.699,0.0,0.0
5,125,-12.593,17.699,0.0,0.0
6,125,-12.593,17.699,0.0,0.0
7,125,-12.631,17.603,-0.038,-0.096
8,125,-12.631,17.603,0.0,0.0
9,125,-12.631,17.603,0.0,0.0
10,125,-12.631,17.603,0.0,0.0
11,125,-12.631,17.603,0.0,0.0
12,125,-12.631,17.603,0.0,0.0
13,125,-12.631,17.603,0.0,0.0
14,125,-12.631,17.603,0.0,0.0
15,125,-12.631,17.603,0.0,0.0
16,125,-12.631,17.603,0.0,0.0
17,125,-12.631,17.603,0.0,0.0
18,125,-12.631,17.603,0.0,0.0
19,125,-12.631,17.603,0.0,0.0
20,125,-12.631,17.603,0.0,0.0
1,133,-13.303,19.042,0.0,0.0
2,133,-13.303,19.042,0.0,0.0
3,133,-13.303,19.042,0.0,0.0
4,133,-13.303,19.004,0.0,-0.038
5,133,-13.303,19.004,0.0,0.0
6,133,-13.303,19.004,0.0,0.0
7,133,-13.303,19.004,0.0,0.0
8,133,-13.303,19.004,0.0,0.0
9,133,-13.303,19.004,0.0,0.0
10,133,-13.303,19.004,0.0,0.0
11,133,-13.264,19.004,0.039,0.0
12,133,-13.264,19.004,0.0,0.0
13,133,-13.264,19.004,0.0,0.0
14,133,-13.264,19.004,0.0,0.0
15,133,-13.264,19.004,0.0,0.0
16,133,-13.264,19.004,0.0,0.0
17,133,-13.264,19.004,0.0,0.0
18,133,-13.264,18.946,0.0,-0.058
19,133,-13.264,18.946,0.0,0.0
20,133,-13.264,18.946,0.0,0.0
1,140,-12.669,17.603,0.0,0.0
2,140,-12.669,17.603,0.0,0.0
3,140,-12.669,17.603,0.0,0.0
4,140,-12.669,17.603,0.0,0.0
5,140,-12.669,17.603,0.0,0.0
6,140,-12.669,17.603,0.0,0.0
7,140,-12.669,17.603,0.0,0.0
8,140,-12.669,17.564,0.0,-0.039
9,140,-12.669,17.564,0.0,0.0
10,140,-12.669,17.564,0.0,0.0
11,140,-12.669,17.564,0.0,0.0
12,140,-12.669,17.564,0.0,0.0
13,140,-12.669,17.564,0.0,0.0
14,140,-12.669,17.564,0.0,0.0
15,140,-12.708,17.564,-0.039,0.0
16,140,-12.708,17.564,0.0,0.0
17,140,-12.708,17.564,0.0,0.0
18,140,-12.708,17.564,0.0,0.0
19,140,-12.708,17.564,0.0,0.0
20,140,-12.708,17.564,0.0,0.0
1,143,-13.495,17.43,0.0,0.0
2,143,-13.495,17.43,0.0,0.0
3,143,-13.495,17.43,0.0,0.0
4,143,-13.495,17.43,0.0,0.0
5,143,-13.495,17.43,0.0,0.0
6,143,-13.495,17.43,0.0,0.0
7,143,-13.495,17.43,0.0,0.0
8,143,-13.495,17.43,0.0,0.0
9,143,-13.495,17.43,0.0,0.0
10,143,-13.495,17.43,0.0,0.0
11,143,-13.495,17.43,0.0,0.0
12,143,-13.495,17.43,0.0,0.0
13,143,-13.495,17.43,0.0,0.0
14,143,-13.495,17.43,0.0,0.0
15,143,-13.495,17.43,0.0,0.0
16,143,-13.495,17.43,0.0,0.0
17,143,-13.495,17.43,0.0,0.0
18,143,-13.495,17.43,0.0,0.0
19,143,-13.495,17.43,0.0,0.0
20,143,-13.495,17.43,0.0,0.0
1,149,-3.436,17.219,0.0,0.0
2,149,-3.743,17.219,-0.307,0.0
3,149,-4.031,17.123,-0.288,-0.096
4,149,-4.338,17.027,-0.307,-0.096
5,149,-4.569,16.873,-0.231,-0.154
6,149,-4.722,16.777,-0.153,-0.096
7,149,-4.953,16.605,-0.231,-0.172
8,149,-5.106,16.528,-0.153,-0.077
9,149,-5.26,16.336,-0.154,-0.192
10,149,-5.106,16.336,0.154,0.0
11,149,-4.876,16.336,0.23,0.0
12,149,-4.645,16.336,0.231,0.0
13,149,-4.645,16.336,0.0,0.0
14,149,-4.569,16.336,0.076,0.0
15,149,-4.492,16.336,0.077,0.0
16,149,-4.492,16.336,0.0,0.0
17,149,-4.415,16.336,0.077,0.0
18,149,-4.338,16.336,0.077,0.0
19,149,-4.185,16.336,0.153,0.0
20,149,-4.031,16.336,0.154,0.0
1,175,7.64,-16.336,0.0,0.0
2,175,7.717,-16.413,0.077,-0.077
3,175,7.794,-16.413,0.077,0.0
4,175,7.87,-16.509,0.076,-0.096
5,175,7.947,-16.509,0.077,0.0
6,175,7.947,-16.509,0.0,0.0
7,175,7.947,-16.509,0.0,0.0
8,175,7.947,-16.413,0.0,0.096
9,175,7.947,-16.413,0.0,0.0
10,175,7.947,-16.413,0.0,0.0
11,175,8.024,-16.413,0.077,0.0
12,175,8.024,-16.413,0.0,0.0
13,175,8.024,-16.413,0.0,0.0
14,175,8.024,-16.413,0.0,0.0
15,175,8.024,-16.413,0.0,0.0
16,175,8.024,-16.413,0.0,0.0
17,175,8.024,-16.413,0.0,0.0
18,175,8.024,-16.413,0.0,0.0
19,175,8.024,-16.413,0.0,0.0
20,175,8.024,-16.413,0.0,0.0
1,183,-26.894,-1.689,0.0,0.0
2,183,-26.778,-2.419,0.116,-0.73
3,183,-26.491,-2.63,0.287,-0.211
4,183,-25.953,-2.668,0.538,-0.038
5,183,-25.416,-2.764,0.537,-0.096
6,183,-24.878,-2.841,0.538,-0.077
7,183,-24.36,-2.937,0.518,-0.096
8,183,-23.822,-3.052,0.538,-0.115
9,183,-23.304,-3.167,0.518,-0.115
10,183,-22.728,-3.398,0.576,-0.231
11,183,-22.191,-3.666,0.537,-0.268
12,183,-21.653,-3.858,0.538,-0.192
13,183,-21.116,-4.108,0.537,-0.25
14,183,-20.597,-4.357,0.519,-0.249
15,183,-20.06,-4.473,0.537,-0.116
16,183,-19.772,-4.473,0.288,0.0
17,183,-19.388,-4.473,0.384,0.0
18,183,-18.851,-4.703,0.537,-0.23
19,183,-18.236,-4.895,0.615,-0.192
20,183,-17.699,-4.972,0.537,-0.077
1,187,-12.631,17.353,0.0,0.0
2,187,-12.631,17.353,0.0,0.0
3,187,-12.631,17.353,0.0,0.0
4,187,-12.631,17.353,0.0,0.0
5,187,-12.631,17.353,0.0,0.0
6,187,-12.631,17.353,0.0,0.0
7,187,-12.631,17.353,0.0,0.0
8,187,-12.631,17.353,0.0,0.0
9,187,-12.631,17.353,0.0,0.0
10,187,-12.669,17.353,-0.038,0.0
11,187,-12.669,17.353,0.0,0.0
12,187,-12.669,17.353,0.0,0.0
13,187,-12.669,17.353,0.0,0.0
14,187,-12.669,17.353,0.0,0.0
15,187,-12.669,17.353,0.0,0.0
16,187,-12.669,17.353,0.0,0.0
17,187,-12.669,17.353,0.0,0.0
18,187,-12.669,17.353,0.0,0.0
19,187,-12.669,17.353,0.0,0.0
20,187,-12.669,17.353,0.0,0.0
1,196,-10.788,10.673,0.0,0.0
2,196,-10.385,10.673,0.403,0.0
3,196,-9.963,10.711,0.422,0.038
4,196,-9.521,10.827,0.442,0.116
5,196,-9.022,10.865,0.499,0.038
6,196,-8.6,10.865,0.422,0.0
7,196,-8.139,10.942,0.461,0.077
8,196,-7.717,10.999,0.422,0.057
9,196,-7.314,10.999,0.403,0.0
10,196,-6.93,10.999,0.384,0.0
11,196,-6.546,10.999,0.384,0.0
12,196,-6.162,10.903,0.384,-0.096
13,196,-5.797,10.903,0.365,0.0
14,196,-5.413,10.903,0.384,0.0
15,196,-4.953,10.903,0.46,0.0
16,196,-4.569,10.807,0.384,-0.096
17,196,-4.127,10.731,0.442,-0.076
18,196,-3.743,10.635,0.384,-0.096
19,196,-3.283,10.635,0.46,0.0
20,196,-2.822,10.558,0.461,-0.077
1,206,7.755,15.683,0.0,0.0
2,206,7.755,15.683,0.0,0.0
3,206,7.755,15.683,0.0,0.0
4,206,7.755,15.683,0.0,0.0
5,206,7.755,15.683,0.0,0.0
6,206,7.794,15.722,0.039,0.039
7,206,7.794,15.722,0.0,0.0
8,206,7.794,15.722,0.0,0.0
9,206,7.794,15.722,0.0,0.0
10,206,7.794,15.722,0.0,0.0
11,206,7.794,15.722,0.0,0.0
12,206,7.794,15.722,0.0,0.0
13,206,7.794,15.76,0.0,0.038
14,206,7.794,15.76,0.0,0.0
15,206,7.794,15.76,0.0,0.0
16,206,7.794,15.76,0.0,0.0
17,206,7.794,15.76,0.0,0.0
18,206,7.794,15.76,0.0,0.0
19,206,7.794,15.76,0.0,0.0
20,206,7.794,15.76,0.0,0.0
1,216,-13.303,18.563,0.0,0.0
2,216,-13.303,18.563,0.0,0.0
3,216,-13.303,18.563,0.0,0.0
4,216,-13.303,18.563,0.0,0.0
5,216,-13.303,18.563,0.0,0.0
6,216,-13.303,18.563,0.0,0.0
7,216,-13.303,18.563,0.0,0.0
8,216,-13.303,18.563,0.0,0.0
9,216,-13.303,18.563,0.0,0.0
10,216,-13.303,18.563,0.0,0.0
11,216,-13.303,18.563,0.0,0.0
12,216,-13.303,18.563,0.0,0.0
13,216,-13.303,18.563,0.0,0.0
14,216,-13.303,18.563,0.0,0.0
15,216,-13.303,18.639,0.0,0.076
16,216,-13.303,18.639,0.0,0.0
17,216,-13.303,18.639,0.0,0.0
18,216,-13.303,18.639,0.0,0.0
19,216,-13.303,18.639,0.0,0.0
20,216,-13.303,18.639,0.0,0.0
1,219,-10.615,-5.932,0.0,0.0
2,219,-9.924,-6.104,0.691,-0.172
3,219,-9.252,-6.2,0.672,-0.096
4,219,-8.638,-6.373,0.614,-0.173
5,219,-7.947,-6.45,0.691,-0.077
6,219,-7.275,-6.642,0.672,-0.192
7,219,-6.661,-6.795,0.614,-0.153
8,219,-5.989,-6.987,0.672,-0.192
9,219,-5.375,-7.16,0.614,-0.173
10,219,-4.761,-7.333,0.614,-0.173
11,219,-4.146,-7.506,0.615,-0.173
12,219,-3.474,-7.755,0.672,-0.249
13,219,-2.86,-7.947,0.614,-0.192
14,219,-2.304,-8.139,0.556,-0.192
15,219,-1.804,-8.465,0.5,-0.326
16,219,-1.344,-8.773,0.46,-0.308
17,219,-1.037,-8.773,0.307,0.0
18,219,-0.768,-8.849,0.269,-0.076
19,219,-0.768,-8.773,0.0,0.076
20,219,-0.845,-8.677,-0.077,0.096
1,222,-15.856,-1.19,0.0,0.0
2,222,-15.242,-1.267,0.614,-0.077
3,222,-14.627,-1.267,0.615,0.0
4,222,-14.032,-1.267,0.595,0.0
5,222,-13.341,-1.382,0.691,-0.115
6,222,-12.746,-1.459,0.595,-0.077
7,222,-12.132,-1.536,0.614,-0.077
8,222,-11.518,-1.612,0.614,-0.076
9,222,-10.846,-1.728,0.672,-0.116
10,222,-10.308,-1.881,0.538,-0.153
11,222,-9.732,-2.035,0.576,-0.154
12,222,-9.214,-2.188,0.518,-0.153
13,222,-8.677,-2.323,0.537,-0.135
14,222,-8.101,-2.457,0.576,-0.134
15,222,-7.582,-2.591,0.519,-0.134
16,222,-7.045,-2.764,0.537,-0.173
17,222,-6.469,-2.899,0.576,-0.135
18,222,-5.932,-3.052,0.537,-0.153
19,222,-5.49,-3.321,0.442,-0.269
20,222,-4.953,-3.494,0.537,-0.173
1,230,4.837,8.734,0.0,0.0
2,230,5.221,8.561,0.384,-0.173
3,230,5.528,8.465,0.307,-0.096
4,230,5.893,8.331,0.365,-0.134
5,230,6.2,8.158,0.307,-0.173
6,230,6.431,8.082,0.231,-0.076
7,230,6.584,7.89,0.153,-0.192
8,230,6.815,7.736,0.231,-0.154
9,230,6.968,7.64,0.153,-0.096
10,230,7.045,7.467,0.077,-0.173
11,230,7.199,7.294,0.154,-0.173
12,230,7.275,7.199,0.076,-0.095
13,230,7.352,7.045,0.077,-0.154
14,230,7.429,6.853,0.077,-0.192
15,230,7.506,6.776,0.077,-0.077
16,230,7.582,6.776,0.076,0.0
17,230,7.582,6.776,0.0,0.0
18,230,7.582,6.776,0.0,0.0
19,230,7.582,6.776,0.0,0.0
20,230,7.659,6.776,0.077,0.0
1,234,-13.303,18.639,0.0,0.0
2,234,-13.303,18.639,0.0,0.0
3,234,-13.303,18.639,0.0,0.0
4,234,-13.303,18.639,0.0,0.0
5,234,-13.303,18.639,0.0,0.0
6,234,-13.303,18.639,0.0,0.0
7,234,-13.303,18.639,0.0,0.0
8,234,-13.303,18.639,0.0,0.0
9,234,-13.303,18.639,0.0,0.0
10,234,-13.303,18.639,0.0,0.0
11,234,-13.303,18.639,0.0,0.0
12,234,-13.303,18.639,0.0,0.0
13,234,-13.303,18.639,0.0,0.0
14,234,-13.303,18.639,0.0,0.0
15,234,-13.303,18.639,0.0,0.0
16,234,-13.303,18.639,0.0,0.0
17,234,-13.303,18.639,0.0,0.0
18,234,-13.303,18.639,0.0,0.0
19,234,-13.303,18.639,0.0,0.0
20,234,-13.303,18.639,0.0,0.0
1,242,7.87,15.76,0.0,0.0
2,242,7.87,15.76,0.0,0.0
3,242,7.87,15.76,0.0,0.0
4,242,7.87,15.76,0.0,0.0
5,242,7.87,15.76,0.0,0.0
6,242,7.87,15.76,0.0,0.0
7,242,7.87,15.76,0.0,0.0
8,242,7.909,15.722,0.039,-0.038
9,242,7.909,15.722,0.0,0.0
10,242,7.909,15.722,0.0,0.0
11,242,7.909,15.722,0.0,0.0
12,242,7.909,15.722,0.0,0.0
13,242,7.909,15.722,0.0,0.0
14,242,7.909,15.722,0.0,0.0
15,242,7.909,15.722,0.0,0.0
16,242,7.909,15.722,0.0,0.0
17,242,7.909,15.722,0.0,0.0
18,242,7.909,15.722,0.0,0.0
19,242,7.909,15.722,0.0,0.0
20,242,7.909,15.722,0.0,0.0
1,248,7.659,6.776,0.0,0.0
2,248,7.659,6.776,0.0,0.0
3,248,7.659,6.776,0.0,0.0
4,248,7.736,6.776,0.077,0.0
5,248,7.736,6.776,0.0,0.0
6,248,7.736,6.776,0.0,0.0
7,248,7.736,6.776,0.0,0.0
8,248,7.813,6.776,0.077,0.0
9,248,7.813,6.776,0.0,0.0
10,248,7.813,6.776,0.0,0.0
11,248,7.813,6.776,0.0,0.0
12,248,7.813,6.776,0.0,0.0
13,248,7.87,6.776,0.057,0.0
14,248,7.87,6.776,0.0,0.0
15,248,7.87,6.776,0.0,0.0
16,248,7.87,6.776,0.0,0.0
17,248,7.947,6.776,0.077,0.0
18,248,7.947,6.776,0.0,0.0
19,248,7.947,6.776,0.0,0.0
20,248,7.947,6.776,0.0,0.0
1,250,-13.303,18.639,0.0,0.0
2,250,-13.303,18.639,0.0,0.0
3,250,-13.303,18.639,0.0,0.0
4,250,-13.303,18.639,0.0,0.0
5,250,-13.303,18.639,0.0,0.0
6,250,-13.303,18.639,0.0,0.0
7,250,-13.303,18.639,0.0,0.0
8,250,-13.303,18.639,0.0,0.0
9,250,-13.303,18.639,0.0,0.0
10,250,-13.303,18.639,0.0,0.0
11,250,-13.303,18.639,0.0,0.0
12,250,-13.303,18.639,0.0,0.0
13,250,-13.303,18.639,0.0,0.0
14,250,-13.303,18.639,0.0,0.0
15,250,-13.303,18.639,0.0,0.0
16,250,-13.226,18.735,0.077,0.096
17,250,-13.226,18.639,0.0,-0.096
18,250,-13.226,18.639,0.0,0.0
19,250,-13.226,18.639,0.0,0.0
20,250,-13.226,18.639,0.0,0.0
1,254,25.608,7.947,0.0,0.0
2,254,24.993,7.947,-0.615,0.0
3,254,24.475,7.947,-0.518,0.0
4,254,23.899,7.947,-0.576,0.0
5,254,23.362,7.947,-0.537,0.0
6,254,22.805,7.947,-0.557,0.0
7,254,22.267,7.947,-0.538,0.0
8,254,21.653,7.947,-0.614,0.0
9,254,21.02,8.12,-0.633,0.173
10,254,20.405,8.197,-0.615,0.077
11,254,20.098,8.197,-0.307,0.0
12,254,19.791,8.197,-0.307,0.0
13,254,19.196,8.197,-0.595,0.0
14,254,18.505,8.197,-0.691,0.0
15,254,17.948,8.6,-0.557,0.403
16,254,17.334,8.945,-0.614,0.345
17,254,16.413,9.291,-0.921,0.346
18,254,15.587,9.828,-0.826,0.537
19,254,15.357,10.174,-0.23,0.346
20,254,15.126,10.519,-0.231,0.345
1,255,-1.996,-13.284,0.0,0.0
2,255,-2.457,-13.072,-0.461,0.212
3,255,-3.129,-13.168,-0.672,-0.096
4,255,-3.82,-13.245,-0.691,-0.077
5,255,-4.492,-13.245,-0.672,0.0
6,255,-5.183,-13.322,-0.691,-0.077
7,255,-5.874,-13.322,-0.691,0.0
8,255,-6.392,-13.322,-0.518,0.0
9,255,-6.776,-13.322,-0.384,0.0
10,255,-7.448,-13.514,-0.672,-0.192
11,255,-8.216,-13.687,-0.768,-0.173
12,255,-8.869,-13.86,-0.653,-0.173
13,255,-9.54,-14.032,-0.671,-0.172
14,255,-9.963,-14.205,-0.423,-0.173
15,255,-10.577,-14.493,-0.614,-0.288
16,255,-11.287,-14.551,-0.71,-0.058
17,255,-12.209,-14.455,-0.922,0.096
18,255,-12.669,-14.723,-0.46,-0.268
19,255,-13.034,-14.992,-0.365,-0.269
20,255,-13.418,-15.51,-0.384,-0.518
1,258,-13.61,17.392,0.0,0.0
2,258,-13.61,17.392,0.0,0.0
3,258,-13.61,17.392,0.0,0.0
4,258,-13.61,17.392,0.0,0.0
5,258,-13.61,17.392,0.0,0.0
6,258,-13.61,17.392,0.0,0.0
7,258,-13.61,17.392,0.0,0.0
8,258,-13.572,17.43,0.038,0.038
9,258,-13.572,17.43,0.0,0.0
10,258,-13.572,17.43,0.0,0.0
11,258,-13.572,17.43,0.0,0.0
12,258,-13.572,17.43,0.0,0.0
13,258,-13.572,17.43,0.0,0.0
14,258,-13.572,17.43,0.0,0.0
15,258,-13.572,17.43,0.0,0.0
16,258,-13.572,17.43,0.0,0.0
17,258,-13.572,17.43,0.0,0.0
18,258,-13.572,17.43,0.0,0.0
19,258,-13.533,17.43,0.039,0.0
20,258,-13.533,17.43,0.0,0.0
1,266,8.062,-16.336,0.0,0.0
2,266,8.062,-16.336,0.0,0.0
3,266,8.101,-16.24,0.039,0.096
4,266,8.062,-16.336,-0.039,-0.096
5,266,8.062,-16.374,0.0,-0.038
6,266,8.024,-16.374,-0.038,0.0
7,266,8.024,-16.413,0.0,-0.039
8,266,8.024,-16.451,0.0,-0.038
9,266,7.986,-16.451,-0.038,0.0
10,266,7.986,-16.509,0.0,-0.058
11,266,7.986,-16.605,0.0,-0.096
12,266,7.947,-16.605,-0.039,0.0
13,266,7.947,-16.643,0.0,-0.038
14,266,7.947,-16.643,0.0,0.0
15,266,7.909,-16.681,-0.038,-0.038
16,266,7.909,-16.739,0.0,-0.058
17,266,7.909,-16.739,0.0,0.0
18,266,7.87,-16.278,-0.039,0.461
19,266,7.87,-15.933,0.0,0.345
20,266,7.87,-15.99,0.0,-0.057
1,273,-12.439,17.468,0.0,0.0
2,273,-12.439,17.468,0.0,0.0
3,273,-12.439,17.468,0.0,0.0
4,273,-12.439,17.468,0.0,0.0
5,273,-12.439,17.468,0.0,0.0
6,273,-12.439,17.468,0.0,0.0
7,273,-12.439,17.507,0.0,0.039
8,273,-12.439,17.507,0.0,0.0
9,273,-12.439,17.507,0.0,0.0
10,273,-12.439,17.507,0.0,0.0
11,273,-12.439,17.507,0.0,0.0
12,273,-12.439,17.507,0.0,0.0
